CustomerID,AgeGroup,City,State,Postal Code,Region,Occupation,Gender,MaritalStatus,MonthlyIncome
ATQCUS0646,25-34,Jackson,Mississippi,39212,South,Salaried Other,Male,Married,93073
ATQCUS2152,25-34,Portland,Oregon,97206,West,Freelancers,Female,Married,90185
ATQCUS0587,25-34,Portland,Oregon,97206,West,Government Empl.,Male,Married,129733
ATQCUS1345,35-45,Denver,Colorado,80219,West,Salaried IT Empl.,Male,Married,159685
ATQCUS0796,25-34,Denver,Colorado,80219,West,Salaried IT Empl.,Male,Married,151438
ATQCUS2229,25-34,Tucson,Arizona,85705,West,Salaried Other,Female,Married,92278
ATQCUS0520,25-34,New York City,New York,10009,East,Business Owners,Male,Married,180175
ATQCUS2225,25-34,New York City,New York,10009,East,Salaried Other,Female,Married,93298
ATQCUS2817,35-45,Boynton Beach,Florida,33437,South,Salaried IT Empl.,Female,Married,167678
ATQCUS3165,21-24,Mesquite,Texas,75150,Central,Salaried IT Empl.,Male,Single,122480
ATQCUS2941,35-45,Redlands,California,92374,West,Freelancers,Female,Married,100005
ATQCUS1029,35-45,Redlands,California,92374,West,Freelancers,Male,Married,97785
ATQCUS3432,21-24,Redlands,California,92374,West,Business Owners,Male,Single,132548
ATQCUS1905,45+,Redlands,California,92374,West,Salaried IT Empl.,Male,Married,177148
ATQCUS3265,21-24,Redlands,California,92374,West,Salaried IT Empl.,Male,Single,119543
ATQCUS0448,25-34,Redlands,California,92374,West,Government Empl.,Male,Married,131153
ATQCUS2024,21-24,Redlands,California,92374,West,Freelancers,Female,Married,67663
ATQCUS0757,25-34,Redlands,California,92374,West,Government Empl.,Male,Married,132003
ATQCUS2391,25-34,Redlands,California,92374,West,Salaried Other,Female,Married,97168
ATQCUS1605,35-45,Rochester,New York,14609,East,Freelancers,Male,Married,92415
ATQCUS2276,25-34,Stockton,California,95207,West,Salaried IT Empl.,Female,Married,148060
ATQCUS2781,35-45,Seattle,Washington,98105,West,Salaried IT Empl.,Female,Married,155963
ATQCUS0755,25-34,Seattle,Washington,98105,West,Government Empl.,Male,Married,131828
ATQCUS0010,21-24,Ormond Beach,Florida,32174,South,Salaried IT Empl.,Male,Married,123663
ATQCUS2950,35-45,Sunnyvale,California,94086,West,Freelancers,Female,Married,91450
ATQCUS1627,35-45,Lansing,Michigan,48911,Central,Freelancers,Male,Married,89040
ATQCUS1217,35-45,Lansing,Michigan,48911,Central,Salaried IT Empl.,Male,Married,171645
ATQCUS2669,35-45,Philadelphia,Pennsylvania,19143,East,Salaried Other,Female,Married,101733
ATQCUS3596,25-34,Philadelphia,Pennsylvania,19143,East,Business Owners,Male,Single,180835
ATQCUS2034,21-24,Philadelphia,Pennsylvania,19143,East,Salaried IT Empl.,Female,Married,119600
ATQCUS0302,25-34,Philadelphia,Pennsylvania,19134,East,Government Empl.,Male,Married,132385
ATQCUS3535,25-34,Philadelphia,Pennsylvania,19134,East,Government Empl.,Male,Single,125480
ATQCUS1394,35-45,Dover,New Hampshire,3820,East,Salaried Other,Male,Married,95543
ATQCUS3368,21-24,Dover,New Hampshire,3820,East,Salaried IT Empl.,Male,Single,119848
ATQCUS0684,25-34,Dover,New Hampshire,3820,East,Business Owners,Male,Married,172000
ATQCUS1664,45+,New York City,New York,10011,East,Salaried IT Empl.,Male,Married,180880
ATQCUS2961,35-45,Philadelphia,Pennsylvania,19134,East,Government Empl.,Female,Married,143368
ATQCUS2470,25-34,Philadelphia,Pennsylvania,19134,East,Salaried IT Empl.,Female,Married,158158
ATQCUS1479,35-45,Philadelphia,Pennsylvania,19134,East,Freelancers,Male,Married,90528
ATQCUS2385,25-34,Grand Prairie,Texas,75051,Central,Salaried IT Empl.,Female,Married,156408
ATQCUS0667,25-34,Grand Prairie,Texas,75051,Central,Salaried Other,Male,Married,100608
ATQCUS1939,45+,New York City,New York,10009,East,Business Owners,Male,Married,193055
ATQCUS0071,21-24,Long Beach,New York,11561,East,Salaried Other,Male,Married,74493
ATQCUS0429,25-34,Long Beach,New York,11561,East,Freelancers,Male,Married,85380
ATQCUS2349,25-34,Long Beach,New York,11561,East,Government Empl.,Female,Married,125518
ATQCUS0266,25-34,Philadelphia,Pennsylvania,19140,East,Freelancers,Male,Married,86858
ATQCUS3529,25-34,Philadelphia,Pennsylvania,19140,East,Freelancers,Male,Single,88785
ATQCUS1410,35-45,Philadelphia,Pennsylvania,19140,East,Salaried Other,Male,Married,105275
ATQCUS2239,25-34,York,Pennsylvania,17403,East,Salaried Other,Female,Married,98470
ATQCUS2588,35-45,York,Pennsylvania,17403,East,Salaried Other,Female,Married,105430
ATQCUS1911,45+,York,Pennsylvania,17403,East,Salaried IT Empl.,Male,Married,172255
ATQCUS2909,35-45,Concord,California,94521,West,Salaried IT Empl.,Female,Married,172140
ATQCUS2944,35-45,New York City,New York,10035,East,Freelancers,Female,Married,89630
ATQCUS1848,45+,College Station,Texas,77840,Central,Business Owners,Male,Married,199300
ATQCUS2714,35-45,Saint Louis,Missouri,63116,Central,Salaried IT Empl.,Female,Married,173568
ATQCUS1534,35-45,Quincy,Massachusetts,2169,East,Salaried IT Empl.,Male,Married,169960
ATQCUS2948,35-45,New York City,New York,10009,East,Freelancers,Female,Married,87743
ATQCUS2951,35-45,Dallas,Texas,75081,Central,Freelancers,Female,Married,90885
ATQCUS1297,35-45,Los Angeles,California,90032,West,Freelancers,Male,Married,87705
ATQCUS0045,21-24,Minneapolis,Minnesota,55407,Central,Salaried IT Empl.,Male,Married,127583
ATQCUS2621,35-45,Minneapolis,Minnesota,55407,Central,Freelancers,Female,Married,88710
ATQCUS3549,25-34,Deltona,Florida,32725,South,Salaried Other,Male,Single,95240
ATQCUS3664,35-45,Chicago,Illinois,60610,Central,Government Empl.,Male,Single,145430
ATQCUS2248,25-34,Cincinnati,Ohio,45231,East,Business Owners,Female,Married,177323
ATQCUS0053,21-24,Oakland,California,94601,West,Business Owners,Male,Married,132965
ATQCUS3841,21-24,Manteca,California,95336,West,Salaried IT Empl.,Female,Single,116850
ATQCUS2220,25-34,Laredo,Texas,78041,Central,Salaried IT Empl.,Female,Married,156203
ATQCUS3442,21-24,Laredo,Texas,78041,Central,Freelancers,Male,Single,69285
ATQCUS2748,35-45,Laredo,Texas,78041,Central,Salaried Other,Female,Married,95905
ATQCUS3092,45+,Laredo,Texas,78041,Central,Salaried IT Empl.,Female,Married,169968
ATQCUS0962,35-45,Laredo,Texas,78041,Central,Salaried Other,Male,Married,98295
ATQCUS1662,45+,Kent,Ohio,44240,East,Salaried IT Empl.,Male,Married,166108
ATQCUS2611,35-45,Kent,Ohio,44240,East,Business Owners,Female,Married,179820
ATQCUS0404,25-34,Kent,Ohio,44240,East,Business Owners,Male,Married,162360
ATQCUS3408,21-24,San Angelo,Texas,76903,Central,Salaried IT Empl.,Male,Single,127638
ATQCUS0862,25-34,San Francisco,California,94122,West,Freelancers,Male,Married,87240
ATQCUS2698,35-45,Houston,Texas,77070,Central,Freelancers,Female,Married,93305
ATQCUS0235,25-34,Houston,Texas,77041,Central,Business Owners,Male,Married,174458
ATQCUS1952,45+,Salt Lake City,Utah,84106,West,Government Empl.,Male,Married,155853
ATQCUS3274,21-24,Salt Lake City,Utah,84106,West,Salaried Other,Male,Single,74405
ATQCUS1308,35-45,Salt Lake City,Utah,84106,West,Freelancers,Male,Married,92883
ATQCUS2510,25-34,Salt Lake City,Utah,84106,West,Freelancers,Female,Married,85780
ATQCUS0729,25-34,New York City,New York,10009,East,Freelancers,Male,Married,88688
ATQCUS3503,25-34,New York City,New York,10009,East,Salaried IT Empl.,Male,Single,146078
ATQCUS0254,25-34,New York City,New York,10009,East,Freelancers,Male,Married,90118
ATQCUS3653,35-45,New York City,New York,10009,East,Salaried Other,Male,Single,100255
ATQCUS2778,35-45,New York City,New York,10009,East,Government Empl.,Female,Married,139605
ATQCUS3712,35-45,New York City,New York,10009,East,Salaried Other,Male,Single,112240
ATQCUS1549,35-45,Salinas,California,93905,West,Salaried IT Empl.,Male,Married,159500
ATQCUS2255,25-34,Huntsville,Alabama,35810,South,Freelancers,Female,Married,92883
ATQCUS0626,25-34,Columbus,Indiana,47201,Central,Salaried IT Empl.,Male,Married,158780
ATQCUS1585,35-45,Columbus,Indiana,47201,Central,Business Owners,Male,Married,196278
ATQCUS3761,21-24,Columbus,Indiana,47201,Central,Salaried IT Empl.,Female,Single,127930
ATQCUS2609,35-45,Los Angeles,California,90049,West,Business Owners,Female,Married,189663
ATQCUS1613,35-45,Seattle,Washington,98105,West,Freelancers,Male,Married,95658
ATQCUS1802,45+,Seattle,Washington,98105,West,Freelancers,Male,Married,95325
ATQCUS2517,25-34,Seattle,Washington,98105,West,Government Empl.,Female,Married,131048
ATQCUS2482,25-34,Seattle,Washington,98105,West,Salaried Other,Female,Married,99258
ATQCUS2041,21-24,Seattle,Washington,98105,West,Government Empl.,Female,Married,104250
ATQCUS3300,21-24,Knoxville,Tennessee,37918,South,Government Empl.,Male,Single,106195
ATQCUS0006,21-24,Montgomery,Alabama,36116,South,Salaried IT Empl.,Male,Married,126550
ATQCUS0145,25-34,Philadelphia,Pennsylvania,19120,East,Salaried IT Empl.,Male,Married,157175
ATQCUS3407,21-24,Philadelphia,Pennsylvania,19120,East,Salaried IT Empl.,Male,Single,122525
ATQCUS0722,25-34,Little Rock,Arkansas,72209,South,Freelancers,Male,Married,92410
ATQCUS2862,35-45,Little Rock,Arkansas,72209,South,Freelancers,Female,Married,86993
ATQCUS1733,45+,Seattle,Washington,98103,West,Freelancers,Male,Married,88543
ATQCUS3536,25-34,Seattle,Washington,98103,West,Salaried IT Empl.,Male,Single,157363
ATQCUS1821,45+,Lancaster,Pennsylvania,17602,East,Salaried IT Empl.,Male,Married,175633
ATQCUS3551,25-34,Bristol,Tennessee,37620,South,Business Owners,Male,Single,170835
ATQCUS3183,21-24,Aurora,Illinois,60505,Central,Salaried Other,Male,Single,75473
ATQCUS1159,35-45,Aurora,Illinois,60505,Central,Business Owners,Male,Married,186413
ATQCUS1013,35-45,New York City,New York,10009,East,Business Owners,Male,Married,184010
ATQCUS3606,25-34,Fairfield,Connecticut,6824,East,Freelancers,Male,Single,94453
ATQCUS0262,25-34,Fairfield,Connecticut,6824,East,Freelancers,Male,Married,88738
ATQCUS2053,21-24,Lincoln Park,Michigan,48146,Central,Freelancers,Female,Married,62488
ATQCUS0813,25-34,New York City,New York,10035,East,Salaried Other,Male,Married,93185
ATQCUS1871,45+,San Jose,California,95123,West,Business Owners,Male,Married,193258
ATQCUS2051,21-24,San Jose,California,95123,West,Business Owners,Female,Married,134138
ATQCUS2444,25-34,San Jose,California,95123,West,Government Empl.,Female,Married,133810
ATQCUS2164,25-34,San Jose,California,95123,West,Freelancers,Female,Married,86800
ATQCUS1300,35-45,Jacksonville,Florida,32216,South,Freelancers,Male,Married,89945
ATQCUS3786,21-24,San Francisco,California,94110,West,Salaried Other,Female,Single,76410
ATQCUS2490,25-34,San Francisco,California,94110,West,Salaried Other,Female,Married,94460
ATQCUS0127,25-34,San Francisco,California,94110,West,Salaried IT Empl.,Male,Married,153465
ATQCUS1250,35-45,Marion,Ohio,43302,East,Salaried Other,Male,Married,111798
ATQCUS2122,25-34,Marion,Ohio,43302,East,Salaried Other,Female,Married,95920
ATQCUS2945,35-45,Marion,Ohio,43302,East,Freelancers,Female,Married,98118
ATQCUS1489,35-45,Philadelphia,Pennsylvania,19134,East,Freelancers,Male,Married,88703
ATQCUS1215,35-45,Littleton,Colorado,80122,West,Salaried IT Empl.,Male,Married,158833
ATQCUS2653,35-45,Austin,Texas,78745,Central,Salaried IT Empl.,Female,Married,154690
ATQCUS2090,25-34,Austin,Texas,78745,Central,Salaried IT Empl.,Female,Married,149373
ATQCUS1592,35-45,New York City,New York,10024,East,Business Owners,Male,Married,177480
ATQCUS3952,25-34,San Francisco,California,94122,West,Salaried Other,Female,Single,95835
ATQCUS1875,45+,San Francisco,California,94122,West,Freelancers,Male,Married,103840
ATQCUS3390,21-24,La Porte,Indiana,46350,Central,Business Owners,Male,Single,139535
ATQCUS0482,25-34,Chicago,Illinois,60610,Central,Salaried IT Empl.,Male,Married,151560
ATQCUS3305,21-24,Portland,Oregon,97206,West,Salaried IT Empl.,Male,Single,123953
ATQCUS0279,25-34,Burlington,Vermont,,East,Freelancers,Male,Married,85090
ATQCUS1282,35-45,Indianapolis,Indiana,46203,Central,Business Owners,Male,Married,176208
ATQCUS3118,45+,Indianapolis,Indiana,46203,Central,Salaried IT Empl.,Female,Married,164218
ATQCUS3504,25-34,Provo,Utah,84604,West,Salaried IT Empl.,Male,Single,156438
ATQCUS2847,35-45,Chicago,Illinois,60610,Central,Salaried Other,Female,Married,104835
ATQCUS3310,21-24,Los Angeles,California,90049,West,Salaried IT Empl.,Male,Single,127018
ATQCUS3826,21-24,Los Angeles,California,90049,West,Salaried Other,Female,Single,75113
ATQCUS2011,21-24,Philadelphia,Pennsylvania,19134,East,Salaried IT Empl.,Female,Married,124655
ATQCUS3382,21-24,Pasadena,California,91104,West,Salaried Other,Male,Single,75968
ATQCUS0658,25-34,Pasadena,California,91104,West,Salaried Other,Male,Married,102413
ATQCUS1153,35-45,Pasadena,California,91104,West,Business Owners,Male,Married,181678
ATQCUS0287,25-34,Pasadena,California,91104,West,Freelancers,Male,Married,88303
ATQCUS2557,35-45,Pasadena,California,91104,West,Salaried IT Empl.,Female,Married,168428
ATQCUS0460,25-34,Los Angeles,California,90004,West,Salaried IT Empl.,Male,Married,153265
ATQCUS2615,35-45,Los Angeles,California,90004,West,Freelancers,Female,Married,90185
ATQCUS3119,45+,Los Angeles,California,90004,West,Salaried IT Empl.,Female,Married,169150
ATQCUS3267,21-24,Los Angeles,California,90004,West,Salaried Other,Male,Single,77503
ATQCUS1739,45+,Los Angeles,California,90004,West,Government Empl.,Male,Married,151640
ATQCUS2149,25-34,San Diego,California,92105,West,Business Owners,Female,Married,168353
ATQCUS3626,25-34,San Francisco,California,94110,West,Salaried Other,Male,Single,96715
ATQCUS2733,35-45,San Francisco,California,94110,West,Salaried IT Empl.,Female,Married,171005
ATQCUS2488,25-34,Bangor,Maine,4401,East,Salaried Other,Female,Married,100398
ATQCUS3122,45+,Bangor,Maine,4401,East,Salaried IT Empl.,Female,Married,182390
ATQCUS1401,35-45,San Francisco,California,94122,West,Salaried Other,Male,Married,104648
ATQCUS0050,21-24,San Francisco,California,94122,West,Salaried Other,Male,Married,79428
ATQCUS2306,25-34,San Diego,California,92024,West,Salaried Other,Female,Married,97620
ATQCUS3496,25-34,San Diego,California,92024,West,Government Empl.,Male,Single,137598
ATQCUS3736,21-24,New York City,New York,10035,East,Salaried IT Empl.,Female,Single,115528
ATQCUS1901,45+,Arlington,Virginia,22204,South,Government Empl.,Male,Married,150083
ATQCUS0670,25-34,Atlanta,Georgia,30318,South,Salaried Other,Male,Married,103118
ATQCUS1975,45+,Atlanta,Georgia,30318,South,Business Owners,Male,Married,204745
ATQCUS2988,45+,Atlanta,Georgia,30318,South,Salaried Other,Female,Married,118380
ATQCUS0619,25-34,Monroe,North Carolina,28110,South,Salaried IT Empl.,Male,Married,151918
ATQCUS2491,25-34,Seattle,Washington,98115,West,Salaried Other,Female,Married,95578
ATQCUS0252,25-34,Rochester,New York,14609,East,Freelancers,Male,Married,87488
ATQCUS0064,21-24,Rochester,New York,14609,East,Salaried IT Empl.,Male,Married,120433
ATQCUS1829,45+,Miami,Florida,33180,South,Salaried IT Empl.,Male,Married,176233
ATQCUS2256,25-34,Seattle,Washington,98105,West,Freelancers,Female,Married,84330
ATQCUS0621,25-34,San Francisco,California,94122,West,Salaried IT Empl.,Male,Married,154003
ATQCUS3495,25-34,San Francisco,California,94122,West,Government Empl.,Male,Single,131345
ATQCUS3077,45+,Los Angeles,California,90036,West,Freelancers,Female,Married,96193
ATQCUS1254,35-45,Los Angeles,California,90036,West,Salaried Other,Male,Married,102798
ATQCUS2683,35-45,Southaven,Mississippi,38671,South,Salaried Other,Female,Married,109450
ATQCUS1262,35-45,Southaven,Mississippi,38671,South,Salaried Other,Male,Married,110178
ATQCUS1259,35-45,Southaven,Mississippi,38671,South,Salaried Other,Male,Married,97423
ATQCUS2112,25-34,Seattle,Washington,98115,West,Salaried IT Empl.,Female,Married,163595
ATQCUS2984,45+,Seattle,Washington,98115,West,Salaried Other,Female,Married,120365
ATQCUS3027,45+,Seattle,Washington,98115,West,Salaried Other,Female,Married,119655
ATQCUS1184,35-45,Middletown,Connecticut,6457,East,Freelancers,Male,Married,92350
ATQCUS0350,25-34,New Castle,Indiana,47362,Central,Salaried IT Empl.,Male,Married,157513
ATQCUS1645,35-45,New Castle,Indiana,47362,Central,Government Empl.,Male,Married,142305
ATQCUS2785,35-45,Murfreesboro,Tennessee,37130,South,Salaried IT Empl.,Female,Married,170503
ATQCUS3044,45+,Salem,Virginia,24153,South,Salaried IT Empl.,Female,Married,166683
ATQCUS2219,25-34,Toledo,Ohio,43615,East,Salaried IT Empl.,Female,Married,160430
ATQCUS2987,45+,Los Angeles,California,90032,West,Salaried Other,Female,Married,116230
ATQCUS1796,45+,Seattle,Washington,98115,West,Freelancers,Male,Married,93178
ATQCUS3200,21-24,Columbus,Georgia,31907,South,Business Owners,Male,Single,146220
ATQCUS3133,45+,Columbus,Georgia,31907,South,Freelancers,Female,Married,94708
ATQCUS2106,25-34,Columbus,Georgia,31907,South,Salaried IT Empl.,Female,Married,149255
ATQCUS3186,21-24,New York City,New York,10009,East,Salaried Other,Male,Single,74888
ATQCUS0219,25-34,Middletown,Connecticut,6457,East,Business Owners,Male,Married,175065
ATQCUS2265,25-34,New York City,New York,10011,East,Government Empl.,Female,Married,125105
ATQCUS1591,35-45,New York City,New York,10011,East,Business Owners,Male,Married,193758
ATQCUS2350,25-34,New York City,New York,10011,East,Government Empl.,Female,Married,131775
ATQCUS3697,35-45,New York City,New York,10011,East,Salaried Other,Male,Single,107490
ATQCUS0970,35-45,New York City,New York,10011,East,Salaried Other,Male,Married,112653
ATQCUS3436,21-24,Midland,Michigan,48640,Central,Business Owners,Male,Single,144503
ATQCUS3764,21-24,Midland,Michigan,48640,Central,Salaried IT Empl.,Female,Single,123405
ATQCUS0224,25-34,Columbus,Georgia,31907,South,Business Owners,Male,Married,160415
ATQCUS0942,35-45,Roswell,Georgia,30076,South,Salaried IT Empl.,Male,Married,165923
ATQCUS3698,35-45,Roswell,Georgia,30076,South,Salaried Other,Male,Single,101625
ATQCUS1136,35-45,Chicago,Illinois,60623,Central,Salaried Other,Male,Married,95973
ATQCUS3148,21-24,Houston,Texas,77041,Central,Salaried IT Empl.,Male,Single,118948
ATQCUS3564,25-34,New York City,New York,10009,East,Freelancers,Male,Single,85748
ATQCUS1015,35-45,Peoria,Arizona,85345,West,Business Owners,Male,Married,191898
ATQCUS2819,35-45,Peoria,Arizona,85345,West,Salaried IT Empl.,Female,Married,160840
ATQCUS1643,35-45,Peoria,Arizona,85345,West,Government Empl.,Male,Married,136505
ATQCUS2214,25-34,Peoria,Arizona,85345,West,Salaried IT Empl.,Female,Married,157218
ATQCUS0272,25-34,Peoria,Arizona,85345,West,Freelancers,Male,Married,87588
ATQCUS0194,25-34,Sioux Falls,South Dakota,57103,Central,Salaried Other,Male,Married,97335
ATQCUS3996,25-34,Sioux Falls,South Dakota,57103,Central,Business Owners,Female,Single,170008
ATQCUS2231,25-34,Sioux Falls,South Dakota,57103,Central,Salaried Other,Female,Married,92550
ATQCUS2195,25-34,Sioux Falls,South Dakota,57103,Central,Salaried IT Empl.,Female,Married,153160
ATQCUS3593,25-34,Sioux Falls,South Dakota,57103,Central,Salaried Other,Male,Single,97173
ATQCUS1425,35-45,Sioux Falls,South Dakota,57103,Central,Salaried Other,Male,Married,102773
ATQCUS3013,45+,Richmond,Virginia,23223,South,Salaried IT Empl.,Female,Married,178325
ATQCUS1085,35-45,Seattle,Washington,98115,West,Salaried IT Empl.,Male,Married,157050
ATQCUS1322,35-45,Henderson,Kentucky,42420,South,Freelancers,Male,Married,87575
ATQCUS1708,45+,Henderson,Kentucky,42420,South,Business Owners,Male,Married,206385
ATQCUS1576,35-45,Henderson,Kentucky,42420,South,Salaried Other,Male,Married,112223
ATQCUS1304,35-45,Henderson,Kentucky,42420,South,Freelancers,Male,Married,100685
ATQCUS3276,21-24,New York City,New York,10035,East,Salaried Other,Male,Single,72968
ATQCUS1400,35-45,New York City,New York,10035,East,Salaried Other,Male,Married,96210
ATQCUS0914,35-45,New York City,New York,10035,East,Salaried IT Empl.,Male,Married,175268
ATQCUS0073,21-24,Fort Collins,Colorado,80525,West,Salaried Other,Male,Married,75433
ATQCUS3058,45+,Philadelphia,Pennsylvania,19140,East,Salaried IT Empl.,Female,Married,162070
ATQCUS1646,35-45,Los Angeles,California,90004,West,Government Empl.,Male,Married,142485
ATQCUS1870,45+,Los Angeles,California,90004,West,Business Owners,Male,Married,179233
ATQCUS2228,25-34,Lafayette,Indiana,47905,Central,Salaried Other,Female,Married,98503
ATQCUS0792,25-34,Lafayette,Indiana,47905,Central,Salaried IT Empl.,Male,Married,149393
ATQCUS3143,21-24,Clarksville,Tennessee,37042,South,Salaried IT Empl.,Male,Single,119665
ATQCUS3617,25-34,Fairfield,Connecticut,6824,East,Government Empl.,Male,Single,130690
ATQCUS0760,25-34,Fairfield,Connecticut,6824,East,Government Empl.,Male,Married,128683
ATQCUS1399,35-45,New York City,New York,10009,East,Salaried Other,Male,Married,105620
ATQCUS3818,21-24,New York City,New York,10009,East,Salaried IT Empl.,Female,Single,123950
ATQCUS2005,21-24,Columbus,Ohio,43229,East,Salaried IT Empl.,Female,Married,125955
ATQCUS2532,35-45,Warner Robins,Georgia,31088,South,Salaried IT Empl.,Female,Married,153515
ATQCUS0951,35-45,Franklin,Massachusetts,2038,East,Salaried Other,Male,Married,99185
ATQCUS3647,25-34,Franklin,Massachusetts,2038,East,Government Empl.,Male,Single,127055
ATQCUS3212,21-24,Chicago,Illinois,60623,Central,Business Owners,Male,Single,139805
ATQCUS2396,25-34,Milwaukee,Wisconsin,53209,Central,Salaried Other,Female,Married,94235
ATQCUS0734,25-34,San Antonio,Texas,78207,Central,Freelancers,Male,Married,85828
ATQCUS0080,21-24,San Antonio,Texas,78207,Central,Freelancers,Male,Married,67348
ATQCUS0386,25-34,San Antonio,Texas,78207,Central,Salaried Other,Male,Married,93805
ATQCUS2483,25-34,Los Angeles,California,90032,West,Salaried Other,Female,Married,89813
ATQCUS0182,25-34,Los Angeles,California,90032,West,Salaried Other,Male,Married,91033
ATQCUS1170,35-45,Los Angeles,California,90032,West,Freelancers,Male,Married,94163
ATQCUS0263,25-34,Los Angeles,California,90032,West,Freelancers,Male,Married,84593
ATQCUS1889,45+,Los Angeles,California,90032,West,Freelancers,Male,Married,103313
ATQCUS1677,45+,San Francisco,California,94122,West,Salaried Other,Male,Married,108148
ATQCUS2590,35-45,San Francisco,California,94122,West,Salaried Other,Female,Married,105238
ATQCUS1601,35-45,San Francisco,California,94122,West,Freelancers,Male,Married,95760
ATQCUS2897,35-45,San Francisco,California,94122,West,Salaried IT Empl.,Female,Married,176188
ATQCUS0306,25-34,New York City,New York,10024,East,Government Empl.,Male,Married,131055
ATQCUS0677,25-34,New York City,New York,10024,East,Salaried Other,Male,Married,91863
ATQCUS3475,25-34,New York City,New York,10024,East,Business Owners,Male,Single,174275
ATQCUS2432,25-34,New York City,New York,10024,East,Freelancers,Female,Married,85198
ATQCUS1120,35-45,New York City,New York,10024,East,Salaried Other,Male,Married,104775
ATQCUS2324,25-34,Columbus,Ohio,43229,East,Freelancers,Female,Married,86275
ATQCUS0519,25-34,Waynesboro,Virginia,22980,South,Business Owners,Male,Married,163748
ATQCUS0397,25-34,Waynesboro,Virginia,22980,South,Business Owners,Male,Married,164933
ATQCUS3449,25-34,Waynesboro,Virginia,22980,South,Salaried IT Empl.,Male,Single,163853
ATQCUS1391,35-45,Sacramento,California,95823,West,Salaried IT Empl.,Male,Married,170780
ATQCUS1175,35-45,Clinton,Maryland,20735,East,Freelancers,Male,Married,90645
ATQCUS3074,45+,Fairfield,Ohio,45014,East,Business Owners,Female,Married,194233
ATQCUS0020,21-24,Fairfield,Ohio,45014,East,Salaried Other,Male,Married,77698
ATQCUS1541,35-45,Warwick,Rhode Island,2886,East,Salaried IT Empl.,Male,Married,159740
ATQCUS3157,21-24,Aurora,Illinois,60505,Central,Salaried IT Empl.,Male,Single,117870
ATQCUS0208,25-34,Aurora,Illinois,60505,Central,Salaried Other,Male,Married,97398
ATQCUS0442,25-34,Aurora,Illinois,60505,Central,Freelancers,Male,Married,91980
ATQCUS3980,25-34,Aurora,Illinois,60505,Central,Salaried IT Empl.,Female,Single,161728
ATQCUS3859,21-24,Smyrna,Georgia,30080,South,Freelancers,Female,Single,65313
ATQCUS2355,25-34,Columbus,Ohio,43229,East,Salaried IT Empl.,Female,Married,149493
ATQCUS3039,45+,Columbus,Ohio,43229,East,Freelancers,Female,Married,98040
ATQCUS1527,35-45,Thousand Oaks,California,91360,West,Salaried IT Empl.,Male,Married,177035
ATQCUS2547,35-45,Lorain,Ohio,44052,East,Salaried IT Empl.,Female,Married,162730
ATQCUS3225,21-24,Lorain,Ohio,44052,East,Freelancers,Male,Single,71688
ATQCUS0800,25-34,Lorain,Ohio,44052,East,Salaried IT Empl.,Male,Married,151168
ATQCUS1257,35-45,Fresno,California,93727,West,Salaried Other,Male,Married,105250
ATQCUS3734,21-24,Fresno,California,93727,West,Salaried IT Empl.,Female,Single,126093
ATQCUS1129,35-45,Fresno,California,93727,West,Salaried Other,Male,Married,97805
ATQCUS2426,25-34,Fresno,California,93727,West,Business Owners,Female,Married,164283
ATQCUS3595,25-34,Fresno,California,93727,West,Salaried Other,Male,Single,101473
ATQCUS3456,25-34,San Diego,California,92105,West,Salaried IT Empl.,Male,Single,158940
ATQCUS2023,21-24,San Diego,California,92105,West,Freelancers,Female,Married,69478
ATQCUS3255,21-24,New York City,New York,10009,East,Salaried IT Empl.,Male,Single,123438
ATQCUS3002,45+,New York City,New York,10009,East,Freelancers,Female,Married,92768
ATQCUS1808,45+,New York City,New York,10009,East,Government Empl.,Male,Married,138763
ATQCUS3056,45+,New York City,New York,10009,East,Salaried IT Empl.,Female,Married,182470
ATQCUS0727,25-34,Malden,Massachusetts,2148,East,Freelancers,Male,Married,93288
ATQCUS1422,35-45,New York City,New York,10035,East,Salaried Other,Male,Married,105425
ATQCUS2876,35-45,New York City,New York,10035,East,Freelancers,Female,Married,94015
ATQCUS0850,25-34,New York City,New York,10035,East,Business Owners,Male,Married,172758
ATQCUS0769,25-34,San Francisco,California,94109,West,Government Empl.,Male,Married,132390
ATQCUS1820,45+,San Francisco,California,94109,West,Salaried IT Empl.,Male,Married,170643
ATQCUS0345,25-34,Florence,South Carolina,29501,South,Salaried IT Empl.,Male,Married,164293
ATQCUS3743,21-24,Florence,South Carolina,29501,South,Salaried IT Empl.,Female,Single,116558
ATQCUS3138,21-24,Springfield,Missouri,65807,Central,Salaried IT Empl.,Male,Single,125188
ATQCUS0036,21-24,Springfield,Missouri,65807,Central,Freelancers,Male,Married,67683
ATQCUS0641,25-34,Huntsville,Texas,77340,Central,Salaried Other,Male,Married,94940
ATQCUS1205,35-45,Los Angeles,California,90045,West,Government Empl.,Male,Married,138650
ATQCUS3886,21-24,Los Angeles,California,90045,West,Freelancers,Female,Single,67780
ATQCUS2055,21-24,Los Angeles,California,90045,West,Government Empl.,Female,Married,97298
ATQCUS3688,35-45,San Francisco,California,94122,West,Freelancers,Male,Single,91925
ATQCUS2498,25-34,San Francisco,California,94122,West,Business Owners,Female,Married,173858
ATQCUS2180,25-34,San Francisco,California,94122,West,Government Empl.,Female,Married,132373
